Код ТЕРСОН-МО;Наименование территории;Субъект РФ;Численность населения, в среднем за 2015-2022 гг.;Города федерального значения;Административные центры регионов;Прочие городские округа;Муниципальные округа;Муниципальные районы;Эксклавы;Северный Кавказ;Дальний Восток;Арктическая зона;Крайний Север;Приграничные территории;Коэффициент миграционной подвижности, ‰, 2015-2022 гг.;Коэффициент миграционного прироста, ‰, 2015-2022 гг.;Доля миграционного оборота внутри региона, %, 2015-2022 гг.;Доля миграционного оборота между регионами, %, 2015-2022 гг.;Доля миграционного оборота между странами, %, 2015-2022 гг.;Доля женщин среди мигрантов, %, 2015-2022 гг.;Средний возраст мигранта, лет, 2015-2022 гг.;Доля населения 65+ среди мигрантов, %, 2015-2022 гг.;Тип по приросту (убыли), 2015-2022 гг.;Крупнейшее направление миграции, webcensus.ru;Доля Москвы в потоках в Москву и СПб, %, webcensus.ru;Доля Москвы и СПб в исходящих потоках, %, webcensus.ru;Виртуальный миграционный прирост на 100 пользователей, webcensus.ru;Крупнейшее направление миграции, VK.com, 2022 г.;Доля Москвы в потоках в Москву и СПб, %, VK.com, 2022 г.;Расстояние до административного центра, км;Отношение зарплаты к медианной (без МСП), %, 2015-2022 гг.;Масштаб локальной экономики (без МСП), %, 2015-2022 гг.
10511000 0 0;Благовещенский муниципальный округ;Амурская область;29202;0;0;0;1;0;0;0;1;0;0;1;113.4;31.6;78.7;16.2;5.1;52.2;33.0;5.9;тип 3   + - +;столица своего региона;60.0;5.6;-84.3;столица своего региона;100.0;66;141;1.1
10515000 0 0;Бурейский муниципальный округ;Амурская область;19351;0;0;0;1;0;0;0;1;0;0;1;85.2;-17.5;60.5;31.7;7.8;49.3;32.0;5.2;тип 8   - - -;столица своего региона;50.0;4.4;-34.3;столица своего региона;64.3;189;166;2.4
10521000 0 0;Завитинский муниципальный округ;Амурская область;13296;0;0;0;1;0;0;0;1;0;0;0;69.6;-12.8;59.7;37.7;2.6;53.1;29.3;4.4;тип 4   - - +;столица своего региона;71.1;5.9;-32.0;столица своего региона;73.7;158;133;0.1
10525000 2 0;Зейский муниципальный округ;Амурская область;13646;0;0;0;1;0;0;0;1;0;1;0;75.6;-21.0;69.5;29.4;1.2;54.2;32.8;7.2;тип 4   - - +;столица своего региона;42.3;5.7;-54.4;столица своего региона;0.0;482;181;1.2
10528000 0 0;Ивановский муниципальный округ;Амурская область;22764;0;0;0;1;0;0;0;1;0;0;0;74.1;-3.8;71.3;21.1;7.6;51.3;30.6;5.0;тип 4   - - +;столица своего региона;58.8;3.8;-73.9;столица своего региона;80.0;41;120;0.5
10630000 0 0;Константиновский муниципальный район;Амурская область;11729;0;0;0;0;1;0;0;1;0;0;1;71.7;-7.9;74.8;22.1;3.1;51.4;28.4;3.9;тип 4   - - +;столица своего региона;60.0;3.6;-54.9;столица своего региона;50.0;72;114;0.3
10631000 0 0;Магдагачинский муниципальный район;Амурская область;18689;0;0;0;0;1;0;0;1;0;0;1;65.5;-7.5;61.0;37.3;1.7;54.4;30.9;5.5;тип 4   - - +;столица своего региона;62.9;4.4;-31.5;столица своего региона;46.7;384;194;7.7
10632000 0 0;Мазановский муниципальный район;Амурская область;11491;0;0;0;0;1;0;0;1;0;0;0;79.2;-13.3;80.4;18.7;0.9;54.0;30.8;6.7;тип 4   - - +;столица своего региона;75.0;3.5;-31.4;столица своего региона;100.0;220;112;0.1
10635000 0 0;Михайловский муниципальный район;Амурская область;13339;0;0;0;0;1;0;0;1;0;0;1;72.8;-14.8;73.7;26.0;0.3;50.9;29.6;4.8;тип 4   - - +;столица своего региона;54.5;3.2;-66.0;столица своего региона;75.0;98;124;0.2
10638000 0 0;Октябрьский муниципальный район;Амурская область;18697;0;0;0;0;1;0;0;1;0;0;0;90.3;-7.1;63.0;36.2;0.7;50.9;27.5;3.5;тип 4   - - +;столица своего региона;52.2;4.5;-39.0;столица своего региона;57.1;118;133;0.9
10540000 0 0;Ромненский муниципальный округ;Амурская область;7966;0;0;0;1;0;0;0;1;0;0;0;79.3;-14.1;77.0;21.7;1.3;53.2;30.3;5.6;тип 4   - - +;столица своего региона;50.0;1.6;-22.3;столица своего региона;60.0;200;115;0.0
10642000 0 0;Свободненский муниципальный район;Амурская область;13155;0;0;0;0;1;0;0;1;0;0;1;81.3;-8.5;80.9;18.1;1.0;51.6;29.4;5.1;тип 4   - - +;столица своего региона;100.0;1.6;-71.9;столица своего региона;66.7;128;256;2.4
10645151 2 0;Селемджинский муниципальный район;Амурская область;8964;0;0;0;0;1;0;0;1;0;1;0;77.8;-16.8;59.6;33.1;7.3;49.8;36.8;7.3;тип 4   - - +;столица своего региона;58.7;7.5;-50.7;столица своего региона;38.5;383;196;8.3
10547000 0 0;Серышевский муниципальный округ;Амурская область;22848;0;0;0;1;0;0;0;1;0;0;0;93.0;-3.6;57.0;42.0;1.0;50.8;28.9;4.2;тип 4   - - +;столица своего региона;72.1;9.1;-23.7;столица своего региона;76.5;129;119;0.3
10549000 0 0;Сковородинский муниципальный округ;Амурская область;24043;0;0;0;1;0;0;0;1;0;0;1;56.3;-12.5;45.9;50.5;3.6;49.1;30.1;3.9;тип 4   - - +;столица своего региона;68.8;4.6;-21.0;столица своего региона;70.6;512;203;2.5
10551000 0 0;Тамбовский муниципальный округ;Амурская область;21197;0;0;0;1;0;0;0;1;0;0;1;61.0;-7.5;71.8;22.9;5.3;51.5;31.2;5.1;тип 8   - - -;столица своего региона;40.0;3.3;-57.8;столица своего региона;60.0;40;123;1.4
10554000 0 0;Тындинский муниципальный округ;Амурская область;13908;0;0;0;1;0;0;0;1;0;1;0;78.8;-13.6;46.9;47.7;5.5;52.2;32.8;4.9;тип 4   - - +;не столица в своем регионе;61.8;6.6;-59.1;столица своего региона;66.7;639;257;6.6
10555000 0 0;Шимановский муниципальный округ;Амурская область;5393;0;0;0;1;0;0;0;1;0;0;1;76.6;-15.3;69.1;29.0;2.0;52.1;31.6;6.0;тип 4   - - +;столица своего региона;100.0;5.8;-21.7;столица своего региона;100.0;200;187;0.4
10701000 0 0;Городской округ г Благовещенск;Амурская область;237783;0;1;0;0;0;0;0;1;0;0;1;70.8;0.2;45.1;35.3;19.6;49.1;31.5;4.5;тип 7   + - -;Москва;58.9;20.5;7.4;столица другого региона;53.7;0;164;25.3
10710000 0 0;Городской округ г Белогорск;Амурская область;63993;0;0;1;0;0;0;0;1;0;0;0;58.6;-4.6;46.3;49.4;4.3;50.8;30.1;4.5;тип 3   + - +;столица своего региона;63.8;8.9;-9.4;столица своего региона;48.0;99;161;2.9
10712000 2 0;Городской округ г Зея;Амурская область;21415;0;0;1;0;0;0;0;1;0;1;0;66.2;-3.8;51.6;43.1;5.2;52.3;31.6;6.8;тип 3   + - +;столица своего региона;57.5;6.7;-18.7;столица своего региона;45.2;388;179;1.4
10720000 0 0;Городской округ г Райчихинск;Амурская область;17663;0;0;1;0;0;0;0;1;0;0;0;82.9;-1.6;61.6;35.7;2.7;51.1;30.3;6.1;тип 3   + - +;столица своего региона;76.2;5.6;-24.4;столица своего региона;52.4;141;119;0.5
10730000 0 0;Городской округ г Свободный;Амурская область;51974;0;0;1;0;0;0;0;1;0;0;0;70.3;0.4;47.2;43.2;9.5;46.9;29.7;4.4;тип 2   - + +;столица своего региона;62.5;7.4;-17.6;столица своего региона;64.3;131;203;11.6
10732000 2 0;Городской округ г Тында;Амурская область;30990;0;0;1;0;0;0;0;1;0;1;0;73.7;-5.1;27.0;63.0;10.0;50.7;34.1;6.3;тип 3   + - +;столица своего региона;67.8;13.3;-13.1;столица другого региона;62.4;585;225;5.1
10740000 0 0;Городской округ г Шимановск;Амурская область;17560;0;0;1;0;0;0;0;1;0;0;0;71.1;0.3;53.2;40.3;6.6;51.3;30.4;4.9;тип 3   + - +;столица своего региона;68.6;5.4;-22.8;столица своего региона;61.1;194;143;0.3
10775000 0 0;Городской округ - пгт Прогресс;Амурская область;11646;0;0;1;0;0;0;0;1;0;0;0;54.6;-3.0;55.3;44.0;0.7;55.7;31.0;6.7;тип 4   - - +;столица своего региона;53.8;5.0;-45.4;столица своего региона;87.5;162;132;0.4
4470100010;Городской округ город Магадан;Магаданская область;97574;0;1;0;0;0;0;0;1;0;1;0;94.2;-2.6;22.8;61.2;15.9;51.2;35.2;6.7;тип 3   + - +;Москва;55.7;28.6;-5.0;Санкт-Петербург;44.6;0;306;11.9
4450200011;Ольский муниципальный округ;Магаданская область;9255;0;0;0;1;0;0;0;1;0;1;0;119.2;-1.9;49.8;43.1;7.1;49.6;32.7;5.4;тип 2   - + +;столица своего региона;59.1;7.8;-66.6;столица своего региона;40.9;128;217;0.3
4450400010;Омсукчанский муниципальный округ;Магаданская область;4858;0;0;0;1;0;0;0;1;0;1;0;224.9;-20.7;19.1;63.5;17.4;45.4;34.2;2.9;тип 4   - - +;столица своего региона;66.2;12.6;-92.6;столица своего региона;61.5;534;408;11.2
4450700011;Северо-Эвенский муниципальный округ;Магаданская область;1873;0;0;0;1;0;0;0;1;0;1;0;129.3;-26.6;68.6;31.2;0.3;51.3;32.8;6.3;тип 4   - - +;столица своего региона;70.0;5.4;-118.8;столица своего региона;40.0;623;383;6.3
4451000010;Среднеканский муниципальный округ;Магаданская область;2383;0;0;0;1;0;0;0;1;0;1;0;155.6;-26.0;41.6;45.1;13.3;47.0;34.8;6.9;тип 4   - - +;столица своего региона;47.4;8.6;-81.0;столица своего региона;13.3;430;278;1.5
4451300010;Сусуманский муниципальный округ;Магаданская область;7077;0;0;0;1;0;0;0;1;0;1;0;147.4;-22.9;31.6;56.8;11.6;46.8;36.8;5.7;тип 4   - - +;столица своего региона;58.1;12.8;-59.9;столица своего региона;56.5;461;357;9.3
4451600010;Тенькинский муниципальный округ;Магаданская область;3820;0;0;0;1;0;0;0;1;0;1;0;138.6;-40.5;53.1;41.5;5.4;52.1;35.2;7.9;тип 4   - - +;столица своего региона;55.9;9.5;-99.7;столица своего региона;50.0;267;363;15.2
4451900010;Хасынский муниципальный округ;Магаданская область;7089;0;0;0;1;0;0;0;1;0;1;0;119.3;-11.5;44.8;48.4;6.8;48.6;33.7;6.5;тип 4   - - +;столица своего региона;70.8;9.9;-112.0;столица своего региона;53.1;192;263;1.9
4452200010;Ягоднинский муниципальный округ;Магаданская область;7266;0;0;0;1;0;0;0;1;0;1;0;140.2;-39.6;44.7;49.8;5.5;49.3;36.6;7.3;тип 4   - - +;столица своего региона;58.9;11.9;-90.3;столица своего региона;45.3;354;323;5.6
64701000 2 1;Городской округ г Южно-Сахалинск;Сахалинская область;193563;0;1;0;0;0;0;0;1;0;1;0;87.7;1.0;26.9;41.7;31.4;46.0;32.7;3.9;тип 3   + - +;Москва;57.3;27.7;3.1;столица другого региона;47.8;0;335;60.4
64704000 2 1;Городской округ Александровск-Сахалинский район;Сахалинская область;10851;0;0;1;0;0;0;0;1;0;1;0;82.5;-5.3;72.3;26.4;1.2;59.3;29.4;6.4;тип 4   - - +;столица своего региона;44.6;7.7;-30.7;столица своего региона;50.0;532;193;0.3
64712000 2 0;Городской округ Долинский;Сахалинская область;23243;0;0;1;0;0;0;0;1;0;1;0;74.0;-0.6;57.9;27.7;14.4;49.0;33.4;6.0;тип 4   - - +;столица своего региона;58.3;8.3;-11.9;столица своего региона;44.4;49;201;0.7
64716000 2 0;Корсаковский городской округ;Сахалинская область;40029;0;0;1;0;0;0;0;1;0;1;0;86.2;-0.3;37.0;44.2;18.9;45.9;32.1;4.3;тип 3   + - +;столица своего региона;55.8;11.6;-9.4;столица своего региона;37.8;36;281;63.2
64728000 2 0;Невельский городской округ;Сахалинская область;15452;0;0;1;0;0;0;0;1;0;1;0;76.3;-6.9;46.0;45.1;8.8;47.6;31.8;5.4;тип 4   - - +;столица своего региона;50.0;7.3;-22.1;столица своего региона;42.2;76;207;2.2
64736000 1 1;Городской округ Охинский;Сахалинская область;22457;0;0;1;0;0;0;0;1;0;1;0;65.2;-11.0;30.2;63.4;6.4;52.4;35.1;7.8;тип 4   - - +;столица другого региона;63.7;12.3;-23.2;столица другого региона;59.0;676;276;4.7
64740000 2 1;Поронайский городской округ ;Сахалинская область;21341;0;0;1;0;0;0;0;1;0;1;0;101.5;-1.0;59.4;36.7;3.9;52.4;32.6;6.2;тип 4   - - +;столица своего региона;48.3;8.1;-23.8;столица своего региона;37.5;301;193;0.8
64754000 2 0;Холмский городской округ;Сахалинская область;35969;0;0;1;0;0;0;0;1;0;1;0;65.8;-10.4;44.4;47.2;8.4;49.0;34.0;6.1;тип 4   - - +;столица своего региона;60.1;12.1;-11.6;столица своего региона;48.8;42;216;4.3
64708000 2 0;Анивский городской округ ;Сахалинская область;19658;0;0;1;0;0;0;0;1;0;1;0;96.2;7.9;61.6;29.8;8.5;50.5;31.9;5.1;тип 3   + - +;столица своего региона;65.9;7.6;-11.3;столица своего региона;53.8;46;211;0.5
64720000 1 0;Курильский городской округ;Сахалинская область;6411;0;0;1;0;0;0;0;1;0;1;0;153.8;13.4;15.8;79.6;4.6;42.4;32.0;4.1;тип 2   - + +;столица своего региона;51.2;13.0;-19.3;столица своего региона;41.2;441;311;6.0
64724000 2 0;Макаровский городской округ;Сахалинская область;7596;0;0;1;0;0;0;0;1;0;1;0;102.4;-11.3;52.9;29.3;17.8;44.7;35.9;10.0;тип 8   - - -;столица своего региона;57.7;6.2;-21.5;столица своего региона;56.3;190;182;0.3
