origin;destination;year;migrants
2074;1108;2017;3
2074;1112;2017;204
2074;1118;2017;10
2074;1120;2017;1
2074;1122;2017;2
2074;1129;2017;1
2074;1132;2017;1
2074;1135;2017;2
2074;1136;2017;1
2074;1140;2017;10
2074;1141;2017;1
2074;1145;2017;24
2074;1146;2017;11
2074;1150;2017;3
2074;1156;2017;2
2074;1160;2017;3
2074;1164;2017;3
2074;1165;2017;2
2074;1166;2017;1
2074;1168;2017;12
2074;1180;2017;2
2074;1182;2017;1
2074;1183;2017;2
2074;1188;2017;1
2074;1189;2017;7
2074;1192;2017;2
2074;1194;2017;1
2074;1197;2017;3
2075;1103;2017;1
2075;1107;2017;1
2075;1108;2017;1
2075;1114;2017;2
2075;1132;2017;1
2075;1135;2017;3
2075;1140;2017;2
2075;1145;2017;5
2075;1146;2017;2
2075;1152;2017;1
2075;1160;2017;1
2075;1164;2017;8
2075;1192;2017;1
2076;1130;2017;1
2076;1145;2017;1
2076;1146;2017;1
2076;1180;2017;2
2077;211;2017;1
2077;271;2017;1
2077;371;2017;3
2077;1101;2017;5
2077;1103;2017;8
2077;1104;2017;7
2077;1107;2017;2
2077;1112;2017;1
2077;1114;2017;1
2077;1115;2017;5
2077;1117;2017;4
2077;1118;2017;5
2077;1122;2017;5
2077;1127;2017;4
2077;1128;2017;2
2077;1129;2017;2
2077;1132;2017;2
2077;1133;2017;2
2077;1134;2017;4
2077;1135;2017;3
2077;1136;2017;4
2077;1138;2017;2
2077;1140;2017;8
2077;1141;2017;7
2077;1142;2017;1
2077;1145;2017;50
2077;1146;2017;18
2077;1149;2017;1
2077;1150;2017;10
2077;1152;2017;3
2077;1157;2017;9
2077;1158;2017;2
2077;1160;2017;9
2077;1161;2017;1
2077;1163;2017;2
2077;1164;2017;3
2077;1165;2017;3
2077;1166;2017;1
2077;1168;2017;7
2077;1173;2017;1
2077;1175;2017;1
2077;1178;2017;2
2077;1179;2017;1
2077;1180;2017;2
2077;1183;2017;2
2077;1187;2017;1
2077;1188;2017;1
2077;1190;2017;1
2077;1192;2017;2
2077;1194;2017;2
2077;1197;2017;3
2078;371;2017;1
2078;1101;2017;16
2078;1103;2017;16
2078;1104;2017;2
2078;1105;2017;1
2078;1107;2017;6
2078;1108;2017;1
2078;1112;2017;17
2078;1114;2017;6
2078;1115;2017;3
2078;1117;2017;3
2078;1118;2017;8
2078;1119;2017;1
2078;1120;2017;4
2078;1122;2017;7
2078;1125;2017;1
2078;1127;2017;3
2078;1129;2017;2
2078;1130;2017;6
2078;1132;2017;4
2078;1133;2017;2
2078;1134;2017;3
2078;1135;2017;6
2078;1136;2017;6
2078;1137;2017;1
2078;1138;2017;5
2078;1140;2017;38
2078;1141;2017;6
2078;1142;2017;8
2078;1145;2017;100
2078;1146;2017;23
2078;1149;2017;1
2078;1150;2017;6
2078;1152;2017;3
2078;1153;2017;1
2078;1154;2017;1
2078;1156;2017;1
2078;1157;2017;9
2078;1158;2017;1
2078;1160;2017;23
2078;1163;2017;4
2078;1164;2017;6
2078;1165;2017;1
2078;1166;2017;6
2078;1167;2017;2
2078;1168;2017;5
2078;1169;2017;1
2078;1170;2017;3
2078;1175;2017;4
2078;1178;2017;3
2078;1179;2017;3
2078;1180;2017;50
2078;1183;2017;2
2078;1186;2017;3
2078;1188;2017;1
2078;1192;2017;1
2078;1194;2017;1
2078;1197;2017;5
2079;171;2017;1
2079;1103;2017;1
2079;1107;2017;1
2079;1110;2017;15
2079;1112;2017;15
2079;1114;2017;2
2079;1118;2017;14
2079;1120;2017;11
2079;1122;2017;6
2079;1128;2017;1
2079;1134;2017;4
2079;1135;2017;2
2079;1138;2017;10
2079;1140;2017;24
2079;1141;2017;6
2079;1145;2017;9
2079;1146;2017;2
2079;1149;2017;1
2079;1152;2017;3
2079;1156;2017;13
2079;1158;2017;4
2079;1160;2017;4
2079;1163;2017;4
2079;1165;2017;1
2079;1166;2017;14
2079;1168;2017;71
2079;1173;2017;1
2079;1175;2017;1
2079;1179;2017;3
2079;1180;2017;19
2079;1183;2017;1
2079;1188;2017;2
2079;1189;2017;33
2079;1192;2017;6
2079;1194;2017;6
2079;1197;2017;11
2080;1120;2017;10
2080;1197;2017;1
2081;111;2017;2
2081;171;2017;796
2081;211;2017;23
2081;271;2017;236
2081;371;2017;1396
2081;1101;2017;3849
2081;1103;2017;2102
2081;1104;2017;1356
2081;1105;2017;235
2081;1107;2017;300
2081;1108;2017;215
2081;1110;2017;94
2081;1112;2017;1491
2081;1114;2017;1105
2081;1115;2017;64
2081;1117;2017;107
2081;1118;2017;412
2081;1119;2017;57
2081;1120;2017;1882
2081;1122;2017;565
2081;1124;2017;23
2081;1125;2017;294
2081;1126;2017;3
2081;1127;2017;3624
2081;1128;2017;244
2081;1129;2017;663
2081;1130;2017;114
2081;1132;2017;2612
2081;1133;2017;64
2081;1134;2017;123
2081;1135;2017;203
2081;1136;2017;1691
2081;1137;2017;858
2081;1138;2017;206
2081;1140;2017;3318
2081;1141;2017;1702
2081;1142;2017;1418
2081;1144;2017;87
2081;1145;2017;1316
2081;1146;2017;1398
2081;1147;2017;164
2081;1149;2017;104
2081;1150;2017;11147
2081;1152;2017;6424
2081;1153;2017;1112
2081;1154;2017;48
2081;1156;2017;255
2081;1157;2017;361
2081;1158;2017;113
2081;1160;2017;364
2081;1161;2017;264
2081;1163;2017;1984
2081;1164;2017;79
2081;1165;2017;2154
2081;1166;2017;204
2081;1167;2017;68
2081;1168;2017;448
2081;1169;2017;1284
2081;1170;2017;431
2081;1173;2017;202
2081;1175;2017;5494
2081;1176;2017;53
2081;1177;2017;5
2081;1178;2017;237
2081;1179;2017;182
2081;1180;2017;712
2081;1181;2017;19
2081;1182;2017;33
2081;1183;2017;22
2081;1184;2017;80
2081;1185;2017;2
2081;1186;2017;88
2081;1187;2017;22
2081;1188;2017;53
2081;1189;2017;134
2081;1190;2017;33
2081;1191;2017;11
2081;1192;2017;580
2081;1193;2017;3
2081;1194;2017;97
2081;1195;2017;93
2081;1196;2017;159
2081;1197;2017;77
2081;1198;2017;24
2081;1199;2017;9
2082;1134;2017;4
2082;1145;2017;3
2082;1152;2017;7
2082;1166;2017;33
2082;1168;2017;2
2082;1188;2017;1
2082;1198;2017;1
2083;1101;2017;1
2083;1103;2017;4
2083;1104;2017;1
2083;1107;2017;2
2083;1110;2017;2
2083;1112;2017;11
2083;1120;2017;8
2083;1122;2017;13
2083;1124;2017;1
2083;1135;2017;4
2083;1138;2017;1
2083;1140;2017;16
2083;1141;2017;2
2083;1145;2017;5
2083;1146;2017;4
2083;1149;2017;1
2083;1160;2017;1
2083;1161;2017;1
2083;1163;2017;2
2083;1164;2017;2
2083;1168;2017;125
2083;1175;2017;1
2083;1180;2017;1
2083;1183;2017;1
2083;1188;2017;1
2083;1189;2017;5
2084;171;2017;4
2084;371;2017;1
2084;1101;2017;6
2084;1103;2017;18
2084;1104;2017;1
2084;1105;2017;2
2084;1107;2017;1
2084;1112;2017;2
2084;1114;2017;2
2084;1117;2017;1
2084;1118;2017;3
2084;1120;2017;1
2084;1122;2017;2
2084;1125;2017;1
2084;1127;2017;8
2084;1128;2017;1
2084;1132;2017;1
2084;1134;2017;2
2084;1135;2017;5
2084;1136;2017;3
2084;1138;2017;1
2084;1140;2017;30
2084;1141;2017;6
2084;1142;2017;2
2084;1145;2017;38
2084;1146;2017;6
2084;1147;2017;1
2084;1149;2017;1
2084;1150;2017;6
2084;1153;2017;1
2084;1157;2017;1
2084;1158;2017;4
2084;1160;2017;2
2084;1161;2017;3
2084;1164;2017;36
2084;1165;2017;9
2084;1167;2017;3
2084;1168;2017;1
2084;1169;2017;2
2084;1170;2017;2
2084;1175;2017;3
2084;1176;2017;1
2084;1179;2017;1
2084;1180;2017;5
2084;1183;2017;1
2084;1186;2017;4
2084;1188;2017;1
2084;1190;2017;2
2084;1192;2017;1
2084;1197;2017;1
2085;1112;2017;1
2085;1135;2017;2
2085;1145;2017;1
2085;1179;2017;3
2086;1112;2017;2
2086;1114;2017;1
2086;1118;2017;35
2086;1120;2017;10
2086;1122;2017;23
2086;1135;2017;6
2086;1140;2017;1
2086;1145;2017;3
2086;1147;2017;1
2086;1156;2017;1
2086;1160;2017;1
2086;1164;2017;1
2086;1168;2017;8
2086;1180;2017;2
2086;1189;2017;1
2086;1197;2017;1
2087;1103;2017;8
2087;1107;2017;13
2087;1114;2017;2
2087;1128;2017;1
2087;1132;2017;1
2087;1140;2017;5
2087;1141;2017;2
2087;1145;2017;11
2087;1146;2017;5
2087;1157;2017;3
2087;1160;2017;3
2087;1165;2017;1
2087;1166;2017;2
2087;1178;2017;1
2087;1179;2017;2
2087;1186;2017;1
2087;1189;2017;1
2088;111;2017;1
2088;171;2017;539
2088;211;2017;3
2088;271;2017;248
2088;371;2017;1752
2088;1101;2017;319
2088;1103;2017;515
2088;1104;2017;2288
2088;1105;2017;709
2088;1107;2017;68
2088;1108;2017;1392
2088;1110;2017;403
2088;1112;2017;440
2088;1114;2017;271
2088;1115;2017;35
2088;1117;2017;173
2088;1118;2017;85
2088;1119;2017;47
2088;1120;2017;534
2088;1122;2017;408
2088;1124;2017;24
2088;1125;2017;354
2088;1127;2017;726
2088;1128;2017;138
2088;1129;2017;341
2088;1130;2017;2063
2088;1132;2017;607
2088;1133;2017;31
2088;1134;2017;51
2088;1135;2017;45
2088;1136;2017;798
2088;1137;2017;105
2088;1138;2017;128
2088;1140;2017;10140
2088;1141;2017;2664
2088;1142;2017;300
2088;1144;2017;17
2088;1145;2017;1561
2088;1146;2017;1146
2088;1147;2017;592
2088;1149;2017;31
2088;1150;2017;1513
2088;1152;2017;243
2088;1153;2017;107
2088;1154;2017;42
2088;1156;2017;297
2088;1157;2017;356
2088;1158;2017;360
2088;1160;2017;120
2088;1161;2017;208
2088;1163;2017;217
2088;1164;2017;1246
2088;1165;2017;728
2088;1166;2017;184
2088;1167;2017;14
2088;1168;2017;155
2088;1169;2017;277
2088;1170;2017;356
2088;1173;2017;63
2088;1175;2017;339
2088;1176;2017;479
2088;1177;2017;5
2088;1178;2017;170
2088;1179;2017;63
2088;1180;2017;360
2088;1181;2017;43
2088;1182;2017;16
2088;1183;2017;14
2088;1184;2017;9
2088;1185;2017;2
2088;1186;2017;27
2088;1187;2017;41
2088;1188;2017;10
2088;1189;2017;113
2088;1190;2017;7
2088;1191;2017;8
2088;1192;2017;411
2088;1193;2017;23
2088;1194;2017;75
2088;1195;2017;264
2088;1196;2017;27
2088;1197;2017;18
2088;1198;2017;57
2088;1199;2017;6
2089;1105;2017;1
2089;1108;2017;1
2089;1173;2017;1
2089;1190;2017;2
2090;371;2017;2
2090;1101;2017;207
2090;1103;2017;6
2090;1104;2017;1123
2090;1105;2017;330
2090;1107;2017;49
2090;1108;2017;3285
2090;1110;2017;605
2090;1112;2017;36
2090;1114;2017;1
2090;1118;2017;212
2090;1119;2017;1
2090;1120;2017;65
2090;1122;2017;197
2090;1125;2017;103
2090;1127;2017;5
2090;1129;2017;1
2090;1130;2017;17
2090;1132;2017;15
2090;1133;2017;49
2090;1134;2017;10
2090;1135;2017;2
2090;1136;2017;7
2090;1138;2017;2
2090;1140;2017;213
2090;1141;2017;6
2090;1144;2017;2
2090;1145;2017;87
2090;1146;2017;30
2090;1149;2017;1
2090;1150;2017;581
2090;1152;2017;151
2090;1153;2017;2
2090;1156;2017;16
2090;1157;2017;209
2090;1158;2017;2
2090;1160;2017;20
2090;1161;2017;1
2090;1163;2017;1
2090;1164;2017;73
2090;1165;2017;23
2090;1166;2017;4
2090;1168;2017;149
2090;1169;2017;4
2090;1170;2017;8
2090;1173;2017;1
2090;1175;2017;11
2090;1176;2017;1
2090;1178;2017;1
2090;1179;2017;5
2090;1180;2017;7
2090;1181;2017;22
2090;1183;2017;24
2090;1189;2017;12
2090;1191;2017;2
2090;1192;2017;10
2090;1193;2017;5
2090;1194;2017;21
2090;1195;2017;20
2090;1196;2017;169
2090;1197;2017;3
2090;1198;2017;3
2090;1199;2017;7
2091;1103;2017;1
2091;1104;2017;1
2091;1118;2017;2
2091;1120;2017;6
2091;1122;2017;2
2091;1140;2017;18
2091;1141;2017;3
2091;1145;2017;9
2091;1146;2017;6
2091;1150;2017;2
2091;1157;2017;2
2091;1158;2017;2
2091;1160;2017;5
2091;1161;2017;1
2091;1164;2017;3
2091;1175;2017;2
2091;1180;2017;3
2091;1184;2017;1
2092;1118;2017;1
2092;1189;2017;1
2093;271;2017;1
2093;371;2017;1
2093;1104;2017;2
2093;1110;2017;24
2093;1112;2017;10
2093;1114;2017;1
2093;1118;2017;9
2093;1120;2017;39
2093;1122;2017;15
2093;1125;2017;1
2093;1128;2017;1
2093;1133;2017;3
2093;1134;2017;1
2093;1136;2017;1
2093;1140;2017;6
2093;1142;2017;2
2093;1145;2017;4
2093;1146;2017;4
2093;1149;2017;1
2093;1152;2017;16
2093;1157;2017;1
2093;1160;2017;1
2093;1161;2017;1
2093;1163;2017;2
2093;1166;2017;19
2093;1168;2017;102
2093;1170;2017;4
2093;1175;2017;8
2093;1180;2017;10
2093;1189;2017;2
2093;1192;2017;1
2093;1197;2017;6
2094;1112;2017;11
2094;1114;2017;1
2094;1118;2017;3
2094;1120;2017;3
2094;1122;2017;5
2094;1133;2017;40
2094;1138;2017;1
2094;1158;2017;1
2094;1168;2017;28
2094;1175;2017;1
2094;1180;2017;1
2095;371;2017;394
2095;1104;2017;961
2095;1105;2017;1782
2095;1108;2017;992
2095;1110;2017;129
2095;1118;2017;103
2095;1120;2017;1
2095;1122;2017;390
2095;1129;2017;10
2095;1130;2017;231
2095;1132;2017;5
2095;1140;2017;1
2095;1145;2017;3
2095;1146;2017;2
2095;1150;2017;291
2095;1157;2017;45
2095;1160;2017;65
2095;1164;2017;327
2095;1180;2017;292
2095;1189;2017;2
2095;1195;2017;2
2095;1196;2017;3
2096;1104;2017;2
2096;1105;2017;62
2096;1108;2017;87
2096;1110;2017;1
2096;1118;2017;5
2096;1122;2017;2
2096;1125;2017;1
2096;1130;2017;3
2096;1132;2017;2
2096;1136;2017;17
2096;1140;2017;32
2096;1145;2017;15
2096;1146;2017;2
2096;1150;2017;16
2096;1160;2017;5
2096;1164;2017;7
2096;1165;2017;4
2096;1168;2017;3
2096;1183;2017;4
2096;1194;2017;23
2096;1196;2017;3
2097;1118;2017;1
2097;1140;2017;3
2098;1101;2017;1
2098;1104;2017;1
2098;1107;2017;2
2098;1112;2017;52
2098;1118;2017;3
2098;1120;2017;11
2098;1122;2017;9
2098;1137;2017;1
2098;1138;2017;1
2098;1140;2017;4
2098;1156;2017;6
2098;1160;2017;2
2098;1168;2017;29
2098;1169;2017;1
2098;1170;2017;1
2098;1180;2017;5
2098;1192;2017;1
2099;171;2017;1
2099;371;2017;3
2099;1103;2017;1
2099;1104;2017;2
2099;1112;2017;1
2099;1117;2017;2
2099;1120;2017;1
2099;1122;2017;2
2099;1125;2017;1
2099;1127;2017;1
2099;1129;2017;1
2099;1134;2017;1
2099;1135;2017;1
2099;1138;2017;1
2099;1140;2017;16
2099;1145;2017;28
2099;1146;2017;7
2099;1150;2017;4
2099;1158;2017;4
2099;1166;2017;3
2099;1168;2017;2
2099;1170;2017;2
2099;1173;2017;1
2099;1175;2017;1
2099;1178;2017;1
2099;1186;2017;1
2099;1188;2017;1
2099;1189;2017;2
2099;1190;2017;1
2099;1197;2017;1
2100;211;2017;2
2100;1107;2017;1
2100;1108;2017;1
2100;1112;2017;1
2100;1114;2017;1
2100;1129;2017;1
2100;1135;2017;1
2100;1140;2017;3
2100;1141;2017;1
2100;1145;2017;3
2100;1165;2017;11
2100;1166;2017;1
2100;1179;2017;6
2100;1180;2017;1
2100;1192;2017;1
2100;1197;2017;2
2101;171;2017;1
2101;1101;2017;1
2101;1104;2017;1
2101;1110;2017;15
2101;1112;2017;1
2101;1120;2017;1
2101;1125;2017;1
2101;1134;2017;15
2101;1140;2017;3
2101;1145;2017;1
2101;1146;2017;2
2101;1152;2017;14
2101;1166;2017;32
2101;1189;2017;1
2102;111;2017;1
2102;171;2017;3
2102;211;2017;2
2102;271;2017;4
2102;371;2017;1
2102;1101;2017;2
2102;1103;2017;45
2102;1104;2017;15
2102;1107;2017;4
2102;1108;2017;2
2102;1110;2017;2
2102;1112;2017;5
2102;1114;2017;9
2102;1115;2017;18
2102;1117;2017;1
2102;1118;2017;9
2102;1119;2017;2
2102;1120;2017;26
2102;1122;2017;15
2102;1124;2017;1
2102;1127;2017;85
2102;1128;2017;25
2102;1129;2017;7
2102;1132;2017;5
2102;1133;2017;1
2102;1134;2017;7
2102;1135;2017;19
2102;1136;2017;5
2102;1137;2017;1
2102;1138;2017;10
2102;1140;2017;236
2102;1141;2017;78
2102;1142;2017;13
2102;1145;2017;219
2102;1146;2017;106
2102;1147;2017;8
2102;1149;2017;18
2102;1150;2017;15
2102;1152;2017;5
2102;1153;2017;2
2102;1154;2017;7
2102;1156;2017;1
2102;1157;2017;8
2102;1158;2017;205
2102;1160;2017;14
2102;1161;2017;8
2102;1163;2017;1
2102;1164;2017;3
2102;1165;2017;12
2102;1166;2017;30
2102;1167;2017;6
2102;1168;2017;17
2102;1169;2017;3
2102;1170;2017;10
2102;1173;2017;3
2102;1175;2017;4
2102;1178;2017;6
2102;1179;2017;2
2102;1180;2017;6
2102;1181;2017;1
2102;1182;2017;2
2102;1183;2017;1
2102;1184;2017;2
2102;1185;2017;1
2102;1186;2017;9
2102;1187;2017;2
2102;1188;2017;2
2102;1189;2017;6
2102;1190;2017;1
2102;1192;2017;17
2102;1193;2017;1
2102;1194;2017;3
2102;1195;2017;1
2102;1196;2017;1
2102;1197;2017;4
2105;1101;2017;1
2105;1103;2017;7
2105;1112;2017;4
2105;1114;2017;1
2105;1117;2017;1
2105;1118;2017;4
2105;1119;2017;1
2105;1120;2017;4
2105;1122;2017;2
2105;1127;2017;5
2105;1128;2017;3
2105;1133;2017;1
2105;1135;2017;11
2105;1136;2017;2
2105;1138;2017;2
2105;1140;2017;17
2105;1145;2017;22
2105;1146;2017;9
2105;1147;2017;1
2105;1153;2017;1
2105;1156;2017;3
2105;1157;2017;1
2105;1160;2017;21
2105;1163;2017;1
2105;1167;2017;3
2105;1168;2017;9
2105;1170;2017;1
2105;1173;2017;1
2105;1180;2017;1
2105;1183;2017;3
2105;1188;2017;2
2105;1189;2017;1
2105;1197;2017;16
2106;1118;2017;1
2106;1135;2017;2
2106;1141;2017;1
2106;1145;2017;1
2106;1156;2017;6
2106;1164;2017;1
2106;1180;2017;2
2106;1183;2017;1
2106;1192;2017;2
2107;171;2017;4
2107;211;2017;2
2107;1101;2017;14
2107;1103;2017;18
2107;1104;2017;8
2107;1107;2017;4
2107;1108;2017;1
2107;1112;2017;5
2107;1114;2017;4
2107;1115;2017;2
2107;1117;2017;3
2107;1118;2017;8
2107;1119;2017;1
2107;1120;2017;23
2107;1122;2017;18
2107;1124;2017;6
2107;1125;2017;3
2107;1127;2017;129
2107;1128;2017;5
2107;1129;2017;12
2107;1133;2017;1
2107;1134;2017;3
2107;1135;2017;9
2107;1136;2017;4
2107;1137;2017;2
2107;1138;2017;5
2107;1140;2017;86
2107;1141;2017;29
2107;1142;2017;5
2107;1145;2017;113
2107;1146;2017;37
2107;1147;2017;3
2107;1149;2017;9
2107;1150;2017;7
2107;1152;2017;2
2107;1153;2017;1
2107;1154;2017;1
2107;1156;2017;1
2107;1157;2017;4
2107;1158;2017;13
2107;1160;2017;9
2107;1161;2017;5
2107;1163;2017;12
2107;1165;2017;7
2107;1166;2017;30
2107;1167;2017;2
2107;1168;2017;2
2107;1170;2017;6
2107;1173;2017;6
2107;1175;2017;4
2107;1178;2017;8
2107;1180;2017;10
2107;1183;2017;2
2107;1185;2017;1
2107;1186;2017;6
2107;1187;2017;3
2107;1188;2017;4
2107;1189;2017;5
2107;1192;2017;9
2107;1194;2017;3
2107;1197;2017;17
2108;1180;2017;1
2109;1101;2017;1
2109;1165;2017;1
2110;1110;2017;1
2110;1112;2017;1
2110;1120;2017;1
2110;1122;2017;2
2110;1140;2017;1
2110;1145;2017;2
2110;1166;2017;1
2110;1167;2017;1
2111;1145;2017;1
2111;1180;2017;1
2111;1197;2017;2
2112;1112;2017;4
2112;1120;2017;13
2112;1136;2017;1
2112;1140;2017;2
2112;1145;2017;1
2112;1146;2017;1
2112;1156;2017;1
2112;1168;2017;5
2112;1189;2017;3
2112;1194;2017;1
2115;1112;2017;1
2115;1122;2017;6
2115;1168;2017;10
2116;1112;2017;9
2116;1118;2017;144
2116;1122;2017;115
2116;1133;2017;1
2116;1135;2017;1
2116;1138;2017;88
2116;1140;2017;1
2116;1145;2017;2
2116;1164;2017;42
2116;1180;2017;1
2117;1110;2017;30
2117;1112;2017;4
2117;1120;2017;4
2117;1133;2017;2
2117;1134;2017;4
2117;1150;2017;1
2117;1152;2017;6
2117;1156;2017;2
2117;1166;2017;4
2117;1168;2017;3
2117;1180;2017;1
2117;1188;2017;2
2117;1194;2017;1
2119;1108;2017;1
2119;1118;2017;1
2119;1122;2017;7
2119;1146;2017;1
2119;1193;2017;1
2120;1145;2017;8
2120;1189;2017;1
2121;171;2017;4
2121;1101;2017;1
2121;1103;2017;2
2121;1104;2017;1
2121;1107;2017;1
2121;1108;2017;2
2121;1112;2017;800
2121;1114;2017;1
2121;1120;2017;20
2121;1122;2017;67
2121;1127;2017;1
2121;1129;2017;1
2121;1135;2017;2
2121;1136;2017;1
2121;1138;2017;2
2121;1140;2017;20
2121;1141;2017;3
2121;1145;2017;8
2121;1146;2017;5
2121;1156;2017;2
2121;1157;2017;20
2121;1161;2017;2
2121;1165;2017;1
2121;1168;2017;772
2121;1170;2017;4
2121;1175;2017;1
2121;1178;2017;2
2121;1180;2017;4
2121;1182;2017;1
2121;1183;2017;1
2121;1186;2017;1
2121;1188;2017;1
2121;1189;2017;11
2121;1192;2017;2
2121;1197;2017;41
2123;211;2017;1
2124;1108;2017;2
2124;1112;2017;4
2124;1114;2017;1
2124;1122;2017;1
2124;1136;2017;2
2124;1140;2017;4
2124;1141;2017;1
2124;1145;2017;4
2124;1146;2017;3
2124;1150;2017;1
2124;1158;2017;1
2124;1160;2017;3
2124;1164;2017;1
2124;1175;2017;1
2124;1185;2017;1
2124;1192;2017;1
2124;1197;2017;3
2125;371;2017;1
2125;1122;2017;1
2126;1112;2017;3
2126;1118;2017;1
2126;1120;2017;4
2126;1128;2017;1
2126;1134;2017;2
2126;1136;2017;2
2126;1140;2017;1
2126;1145;2017;3
2126;1152;2017;3
2126;1160;2017;1
2126;1166;2017;8
2126;1168;2017;3
2126;1180;2017;1
2127;111;2017;18
2127;171;2017;497
2127;211;2017;32
2127;271;2017;262
2127;371;2017;75
2127;1101;2017;29
2127;1103;2017;676
2127;1104;2017;97
2127;1105;2017;88
2127;1107;2017;86
2127;1108;2017;104
2127;1110;2017;26
2127;1112;2017;31
2127;1114;2017;394
2127;1115;2017;326
2127;1117;2017;277
2127;1118;2017;128
2127;1119;2017;26
2127;1120;2017;1349
2127;1122;2017;322
2127;1124;2017;29
2127;1125;2017;33
2127;1127;2017;242
2127;1128;2017;445
2127;1129;2017;2409
2127;1130;2017;60
2127;1132;2017;40
2127;1133;2017;39
2127;1134;2017;127
2127;1135;2017;135
2127;1136;2017;164
2127;1137;2017;22
2127;1138;2017;503
2127;1140;2017;2559
2127;1141;2017;1359
2127;1142;2017;470
2127;1144;2017;29
2127;1145;2017;5975
2127;1146;2017;6376
2127;1147;2017;75
2127;1149;2017;111
2127;1150;2017;117
2127;1152;2017;31
2127;1153;2017;34
2127;1154;2017;120
2127;1156;2017;139
2127;1157;2017;65
2127;1158;2017;304
2127;1160;2017;172
2127;1161;2017;392
2127;1163;2017;285
2127;1164;2017;42
2127;1165;2017;171
2127;1166;2017;529
2127;1167;2017;61
2127;1168;2017;475
2127;1169;2017;22
2127;1170;2017;1229
2127;1173;2017;47
2127;1175;2017;231
2127;1176;2017;19
2127;1177;2017;3
2127;1178;2017;183
2127;1179;2017;45
2127;1180;2017;75
2127;1181;2017;7
2127;1182;2017;6
2127;1183;2017;44
2127;1184;2017;8
2127;1186;2017;62
2127;1187;2017;27
2127;1188;2017;35
2127;1189;2017;113
2127;1190;2017;9
2127;1191;2017;11
2127;1192;2017;99
2127;1194;2017;19
2127;1195;2017;6
2127;1197;2017;83
2127;1198;2017;2
2127;1199;2017;2
2128;111;2017;3
2128;1145;2017;7
2128;1169;2017;1
2129;371;2017;1
2129;1101;2017;13
2129;1103;2017;1
2129;1104;2017;5
2129;1110;2017;10
2129;1118;2017;1
2129;1120;2017;8
2129;1122;2017;3
2129;1125;2017;8
2129;1133;2017;2
2129;1134;2017;2
2129;1136;2017;1
2129;1140;2017;15
2129;1141;2017;1
2129;1145;2017;7
2129;1146;2017;4
2129;1150;2017;34
2129;1152;2017;19
2129;1156;2017;1
2129;1157;2017;9
2129;1160;2017;20
2129;1163;2017;1
2129;1166;2017;12
2129;1168;2017;16
2129;1169;2017;2
2129;1180;2017;2
2129;1181;2017;17
2129;1184;2017;2
2129;1185;2017;1
2129;1189;2017;1
2129;1193;2017;8
2131;1138;2017;4
2131;1140;2017;25
2131;1141;2017;1
2131;1145;2017;1
2131;1146;2017;7
2131;1166;2017;8
2132;1110;2017;2
2132;1112;2017;38
2132;1118;2017;1
2132;1122;2017;24
2132;1135;2017;35
2132;1138;2017;3
2132;1140;2017;1
2132;1156;2017;2
2132;1168;2017;60
2133;1103;2017;1
2133;1120;2017;11
2133;1127;2017;2
2133;1135;2017;4
2133;1136;2017;1
2133;1140;2017;2
2133;1141;2017;1
2133;1145;2017;1
2133;1156;2017;2
2133;1158;2017;3
2133;1166;2017;2
2133;1168;2017;4
2133;1193;2017;1
2133;1197;2017;1
2134;211;2017;1
2134;1110;2017;2
2134;1120;2017;1
2134;1134;2017;2
2134;1145;2017;1
2134;1146;2017;1
2134;1150;2017;3
2134;1152;2017;2
2134;1157;2017;1
2135;171;2017;1
2135;211;2017;23
2135;1101;2017;2
2135;1103;2017;5
2135;1104;2017;4
2135;1112;2017;10
2135;1114;2017;1
2135;1118;2017;23
2135;1119;2017;1
2135;1120;2017;32
2135;1122;2017;17
2135;1125;2017;1
2135;1135;2017;67
2135;1136;2017;1
2135;1138;2017;33
2135;1140;2017;36
2135;1141;2017;2
2135;1145;2017;14
2135;1146;2017;1
2135;1150;2017;5
2135;1156;2017;16
2135;1157;2017;7
2135;1158;2017;1
2135;1160;2017;3
2135;1164;2017;1
2135;1168;2017;95
2135;1175;2017;2
2135;1179;2017;3
2135;1180;2017;8
2135;1181;2017;1
2135;1189;2017;2
2135;1190;2017;1
2135;1193;2017;1
2135;1194;2017;7
2135;1197;2017;2
2137;1103;2017;6
2137;1112;2017;1
2137;1120;2017;2
2137;1127;2017;1
2137;1129;2017;1
2137;1136;2017;1
2137;1138;2017;2
2137;1140;2017;11
2137;1141;2017;3
2137;1145;2017;25
2137;1146;2017;2
2137;1161;2017;1
2137;1164;2017;48
2137;1167;2017;1
2137;1186;2017;1
2137;1187;2017;1
2137;1197;2017;1
2138;1110;2017;9
2138;1112;2017;1
2138;1145;2017;3
2138;1152;2017;10
2138;1166;2017;17
2140;171;2017;1
2140;1103;2017;2
2140;1108;2017;2
2140;1112;2017;1
2140;1114;2017;1
2140;1135;2017;2
2140;1136;2017;4
2140;1140;2017;1
2140;1150;2017;3
2140;1164;2017;5
2140;1165;2017;1
2142;1103;2017;5
2142;1114;2017;1
2142;1118;2017;1
2142;1127;2017;2
2142;1130;2017;1
2142;1135;2017;1
2142;1136;2017;1
2142;1140;2017;13
2142;1141;2017;3
2142;1145;2017;7
2142;1146;2017;1
2142;1147;2017;15
2142;1157;2017;1
2142;1160;2017;2
2142;1161;2017;1
